Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2006","2006","1000 ha","3200.5","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2007","2007","1000 ha","3253.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2008","2008","1000 ha","3299.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2009","2009","1000 ha","3314.2","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2010","2010","1000 ha","3437.2","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2011","2011","1000 ha","3454.8","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2012","2012","1000 ha","3434.5","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2013","2013","1000 ha","3371.5","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2014","2014","1000 ha","3314","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2015","2015","1000 ha","3177.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2016","2016","1000 ha","3236.627","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2017","2017","1000 ha","3337.069","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2018","2018","1000 ha","3085.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2019","2019","1000 ha","3136.958","A","Official figure"
"RL","Land Use","250","France","5110","Area","6633","Land under temp. meadows and pastures","2020","2020","1000 ha","3157.454","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2001","2001","1000 ha","1342.3","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2002","2002","1000 ha","1277.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2003","2003","1000 ha","1328","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2004","2004","1000 ha","1152.9","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2005","2005","1000 ha","1296.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2006","2006","1000 ha","1262.4","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2007","2007","1000 ha","1199.8","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2008","2008","1000 ha","733","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2009","2009","1000 ha","660.7","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2010","2010","1000 ha","623.2","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2011","2011","1000 ha","547.3","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2012","2012","1000 ha","498.9","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2013","2013","1000 ha","486.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2014","2014","1000 ha","466.4","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2015","2015","1000 ha","461.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2016","2016","1000 ha","468.867","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2017","2017","1000 ha","485.038","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2018","2018","1000 ha","485.5","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2019","2019","1000 ha","467.956","A","Official figure"
"RL","Land Use","250","France","5110","Area","6640","Land with temporary fallow","2020","2020","1000 ha","503.807","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1961","1961","1000 ha","1799","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1962","1962","1000 ha","1790","I","Imputed value"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1963","1963","1000 ha","1786","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1964","1964","1000 ha","1750","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1965","1965","1000 ha","1746","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1966","1966","1000 ha","1751","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1967","1967","1000 ha","1740","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1968","1968","1000 ha","1724","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1969","1969","1000 ha","1700","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1970","1970","1000 ha","1684","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1971","1971","1000 ha","1634","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1972","1972","1000 ha","1605","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1973","1973","1000 ha","1605","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1974","1974","1000 ha","1609","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1975","1975","1000 ha","1621","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1976","1976","1000 ha","1606","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1977","1977","1000 ha","1571","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1978","1978","1000 ha","1622","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1979","1979","1000 ha","1521","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1980","1980","1000 ha","1400","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1981","1981","1000 ha","1390","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1982","1982","1000 ha","1372","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1983","1983","1000 ha","1358","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1984","1984","1000 ha","1336","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1985","1985","1000 ha","1319","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1986","1986","1000 ha","1304","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1987","1987","1000 ha","1292","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1988","1988","1000 ha","1238","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1989","1989","1000 ha","1218.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1990","1990","1000 ha","1208.7","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1991","1991","1000 ha","1206","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1992","1992","1000 ha","1204.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1993","1993","1000 ha","1195.8","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1994","1994","1000 ha","1188.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1995","1995","1000 ha","1174.7","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1996","1996","1000 ha","1162.9","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1997","1997","1000 ha","1150.8","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1998","1998","1000 ha","1144","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","1999","1999","1000 ha","1143.9","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2000","2000","1000 ha","1140.7","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2001","2001","1000 ha","1134.7","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2002","2002","1000 ha","1128.3","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2003","2003","1000 ha","1116","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2004","2004","1000 ha","1110.8","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2005","2005","1000 ha","1110.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2006","2006","1000 ha","1096.6","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2007","2007","1000 ha","1072.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2008","2008","1000 ha","1051.3","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2009","2009","1000 ha","1027.2","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2010","2010","1000 ha","1011.1","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2011","2011","1000 ha","1007.2","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2012","2012","1000 ha","1003.8","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2013","2013","1000 ha","996.5","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2014","2014","1000 ha","995.2","A","Official figure"
"RL","Land Use","250","France","5110","Area","6650","Land under permanent crops","2015","2015","1000 ha","986.3","A","Official figure"
